feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.4396428058697157,0.5425473394554947,-0.8224199323822006,0.4013662194950618,-0.8548399955403814,0
-1.3202678528722562,-0.4516563076265143,-1.1476913898156673,0.21799084449395506,2.515568934782825,0
-0.9024140878712705,-0.30179018730623547,-2.0841129394985884,0.15228214742845858,1.7025087203324434,0
-1.658182694940721,1.183084674250011,1.1126883749899252,1.104252633106889,-1.1157654154031131,0
-1.598710550305343,0.16926782973781607,-0.9266983088473107,0.6037634129992002,1.2968450192894891,0
0.07711125122009355,0.23716015701485432,0.5844129804724842,0.08727540146228066,-0.6617528334999462,0
-0.3887539456874972,0.5633653763770502,0.014273067836434106,0.3945814572651748,-0.9601279732339767,0
-1.962737800432036,1.378155512058155,-1.77623523289832,1.2965241019826645,-1.2664141154899298,0
-1.0477301826140597,0.8741529914894339,-0.9175028210142636,0.7578011873495216,-1.014258221322232,0
0.7630163497303595,-0.1583698190010736,0.8868873900973003,-0.32496838211140233,-0.42944873488237856,0
-1.187021654300862,0.08951398635919677,2.6930336639804966,0.4311274643336185,1.0512233313709707,0
-1.4375801371069905,1.137971625340907,-1.1808128153088449,1.0106181953763342,-1.241575123752939,0
-0.923664551553009,1.1048266576671435,0.8451579711843216,0.8266251215608544,-1.7103990647506344,0
-1.0148491666630783,0.8318034163425756,-0.8082657216409264,0.7269420017465905,-0.945995670719789,0
-2.271846693084839,1.4709737567876306,-1.2932729578711637,1.4417716914443954,-1.1624407588324221,0
1.2467003077679448,-1.1279246291707188,-0.21220896990115168,-0.9433531028934258,1.4212361786618546,1
-1.129827422616004,-0.007973197240418839,0.39379729821625153,0.36614695054309826,1.228148736979314,0
-2.142140425136745,1.528581385778509,-0.8696630812746944,1.426635639918471,-1.441904594052713,0
-0.8761951013831439,0.7346669903580927,-1.1894118928673278,0.635456198281824,-0.8570716297806176,1
0.8972893819594918,-0.16940134247326055,0.6504500925361392,-0.37416630547351093,-0.5461478990412074,0
-0.7749056865043622,-0.13211622295603626,0.46667098196608103,0.19103685262810788,1.1516757343342099,0
-0.5075880751950992,0.6142843024335216,1.6614701657280182,0.4576493749133522,-0.9573695438811127,0
-1.3825004275456174,-0.335939830452597,0.46926758980852623,0.29327011316180096,2.2995086961218822,0
-1.152114153129646,0.9403901395000094,-1.0196643386921156,0.8234057124884584,-1.0643729144754241,0
-1.0696565175358983,-0.4338757931802179,-0.370508098590029,0.144371439661509,2.2040396196799588,0
-1.4129271096218659,1.0357567368462857,1.0176614668435024,0.954049262803732,-1.0182902209478222,0
0.3003478151877199,0.13242164173677493,1.2038844371688162,-0.03551143700431858,-0.6447460294687366,0
-1.9851268846989991,1.3367878973603151,-1.0917008761393143,1.2842274441743606,-1.1414227724746668,0
0.7333451470287515,-0.612212027827626,-0.9519184600222356,-0.5305839068528373,0.7107961366555511,1
-1.3580618573630545,0.3889260318657467,-2.219300372747535,0.6291891221424294,0.5028902813014561,0
-0.9237490127132734,0.3401715316780903,1.6259589153620633,0.4638535890934201,0.1573503484016182,0
0.8266262787930695,0.11254984403294377,-1.3510743662080213,-0.2172547802390395,-1.1592151378234585,1
-0.9078600962478692,0.8367725969228628,0.7153813154412441,0.6942691505268852,-1.0725883038097368,0
-1.0335947989308614,0.5535885927812394,-0.5164296438875717,0.6010775886071406,-0.2464061707286902,0
-2.576954461376458,1.7181133123910235,0.1973157074055956,1.6589287002746902,-1.439675315839857,0
-2.408868678621902,1.5988776231765007,1.0473177066214483,1.5473210733416938,-1.3282598039879159,0
-0.7755833690612138,0.8268500202982381,0.6227112239002686,0.6462510128420972,-1.189860434036396,0
-1.1743602806839406,0.9615281523269659,-2.438817158276429,0.8407187424581263,-1.092203593543738,0
-1.5886514701453236,1.2212924340822804,0.40865281148067084,1.099614706443342,-1.2834708923521607,0
1.5731580583831644,-1.3844712367800618,-0.12270893359572414,-1.1719638386507174,1.6986073972551694,1
-0.4450183091822124,-0.7589166546358013,-2.246889333984605,-0.21436788986455316,2.329717580598092,0
-0.5744190807975917,0.5817057832965808,-0.9242331442683044,0.4640740477209018,-0.8063020642103571,0
-0.5950854670554797,0.2647773406818383,-1.167779551267935,0.32047042089947575,-0.010100314010070388,0
-1.6699586644808813,0.4362700195335105,-0.8476339286190848,0.7537737646019192,0.7209163251927044,0
-0.7665514904033897,0.14098701819801834,0.241321934916781,0.31787839910414484,0.47568782016874,0
-0.7855167500271911,-0.08684145746942956,0.45838670355148425,0.2159922636767377,1.052444350449343,0
-0.08650981979192762,0.3167853510675812,0.34767648353833636,0.17862754227617283,-0.6811965743877049,0
-0.09154666780661147,0.3378817964449071,-0.1891203907770335,0.1902861599451005,-0.7273359834485558,0
-0.22406308810492215,0.4708657546863747,1.192507512477975,0.29677062884463273,-0.9103830729347547,0
-1.3788127532463552,0.7696163862632616,0.45768658605355206,0.8166062155431749,-0.40474135745700845,0
-0.4160566183605402,0.5248041285694088,1.1243533598705027,0.3852251267208787,-0.836734649267375,0
-0.7036058022220977,0.3406347513660414,0.015618333949603047,0.3919937225968318,-0.07928733147574074,0
-1.065364504663962,-0.30182448673714707,-0.6039806259692295,0.2056193628688427,1.8769146802704584,0
-0.9472872452206812,0.03453851984013212,0.09175248444837286,0.3265495104333745,0.9290354355550167,0
-0.5796561835303944,0.049759191224973104,0.3676492929914216,0.21340077120558598,0.49857235640204245,0
-1.5276061954747506,1.1521192024393674,-0.1314725956716678,1.0468071494818088,-1.1798216983050196,0
2.7853136257620967,-0.507269208267475,-1.2565068942792563,-1.1526514512640187,-1.740693708282776,1
-0.6653597477124392,0.6547697615274277,2.7596600389110777,0.5285160106804561,-0.8874726582067207,0
-1.6919731223384131,0.4508916756334456,0.4200944904518413,0.76791918248742,0.7087539157890713,0
-1.5198776624767634,0.7732436068504338,0.02390304328495547,0.8645148918504952,-0.26269143137036033,0
-0.7802384651889086,-0.2902133450771891,-1.2585049106753345,0.1177719697467644,1.5435305982680538,0
-1.6474814772245419,1.2661188911977432,-1.5311075025557221,1.1401453371033003,-1.330023306388302,0
-0.9690886024644044,0.8393212135722117,0.4822489526806572,0.7155259068339475,-1.013311823126282,0
0.656203460639147,-0.6189553811694145,-0.41360553342164424,-0.5085255105498636,0.8097918273664589,1
-1.205785328536147,0.17142546620449028,0.681359510442948,0.47613491574923994,0.8712288581792551,0
-1.6689195927541498,0.4274282861480935,-1.151014083619507,0.7492384906440153,0.7414005456969796,0
-1.0783635122864252,-0.0630645563543526,0.29562448874709507,0.32315784150628385,1.30765317743278,0
-1.8257068786809034,1.3427789132139325,-0.5482872964906009,1.234872392351569,-1.3266011395095396,0
0.09076439117403945,0.5970160032500273,-0.8254105299789551,0.25354270407334917,-1.5553014671726297,1
-1.0195357899482316,0.05028950188879472,-0.7341737987784958,0.3576784756841957,0.967854420508534,0
1.180678340493937,-0.01098347363531238,0.02538842054241018,-0.3917908451405735,-1.2362469774398837,1
-0.35109007974900797,0.17777409213655335,0.34980002456790754,0.19930139079359704,-0.058619154345833646,0
-0.6720139361367383,-0.10112644387162156,0.820344012612456,0.17205131689981293,0.9659114250742831,0
-1.8373382189576453,0.30834648125251046,-0.4081008391602206,0.7478826940378135,1.2124281290907604,0
1.2133734875309548,-0.15399780863167306,-0.7632861041785816,-0.4703506957637045,-0.9219133704571894,1
-1.2217076521647443,-0.22000399776654644,0.8970661968871322,0.29563013644386615,1.8443231378056928,0
-1.4504726874821732,1.0450849123267734,-0.9218598131253132,0.9707683539819918,-1.000908395514325,0
-0.5952817998709217,0.6414651204593527,-0.08343796979036086,0.49925843964655603,-0.9299447199144997,0
0.04600753665828883,0.27621630105598344,1.1941094030473725,0.11599005490108635,-0.7238725597195972,0
-0.7805385472252375,0.07830084819699884,-0.039307287627631186,0.2927159085900736,0.6437610484147238,0
-1.5563386442675387,1.0359936837523467,0.02246589281204638,1.0011177216912066,-0.8654492119606938,0
-1.131598819011737,0.36889654564929875,0.39792704994680894,0.545537013592908,0.3095448708374805,0
-0.7209699876549354,0.7858058202734457,0.849102110743144,0.6088955308133845,-1.1480352381559276,0
-0.7408752776060394,0.24845351041739086,-0.5057467042619367,0.3604601325622143,0.18573440095004579,0
-1.4226197276104604,1.1283380252968158,-0.5089636257074988,1.0011490644719225,-1.2340496420189209,0
-1.3939645633088782,0.07042740025406113,0.058022734808395225,0.4898292020200336,1.3192268070909297,0
0.0003639631698897361,0.19862837225752616,-0.9980606273144129,0.09412228598136399,-0.48553628207578237,0
-0.5904461897040771,0.6450542598345723,0.32674476460232005,0.49937806370620286,-0.9438842121032424,0
0.8638347680672003,-0.1372245902920572,0.7307641190665245,-0.34794592127222584,-0.5889498496232964,0
-0.6400878469115749,0.655064277580379,0.501782736167545,0.5203811804587506,-0.9152275520474633,0
-1.3244107752638405,1.0578322828693953,-0.684629825760004,0.9355410913563176,-1.1669030167609262,0
-0.7248314606232975,0.7152197466013521,-0.06717829004935526,0.5766695074892834,-0.9714988243942362,0
-0.23542304735973496,0.41962906000720246,-1.2392583948534726,0.27618030156723605,-0.7730854561081432,0
-0.07835578106684737,0.3183545460483833,-0.5827586576115821,0.17670225585005966,-0.6937523923257333,0
-1.273971907961593,0.9742021203768789,-1.3526702858435344,0.8793470487355484,-1.016596385499104,0
-0.7309448849904976,0.2668032211157328,0.46320629209912306,0.36591493305516426,0.13029209697270705,0
-1.1262734523936861,0.5424193585284387,-0.4500128579958137,0.6261232150568993,-0.11997908977027749,0
0.27396389098576934,0.955493885428732,-0.6122367345077503,0.3636430726649748,-2.626862879673275,1
0.2926030731647018,0.17179820285621258,-0.4501892648514116,-0.014292990688204332,-0.7326374872488117,0
-0.7735804112220235,0.0037768528896503506,0.6295295842218108,0.25507892037038965,0.8183411051970356,0
0.4517931194877054,0.1450116297213221,0.6934789119139937,-0.07912444286350487,-0.8375110606374065,0
-1.074747483365543,0.40464987380801387,-0.38502181171286365,0.5438862241646348,0.16139908407559322,0
-0.960105665199205,-0.05761903385847933,0.18142662011397137,0.28702135494671427,1.1678418990279456,0
-0.8441081044327339,-0.35206298218490867,-0.5482687949250771,0.10933901749900621,1.7629243288899206,0
-0.9087530445757628,0.12007878774773911,-0.5574230531083212,0.3545181180534661,0.6788811972599824,0
-1.6756067440107647,0.13435673261086079,-0.4173668136050844,0.6123769282383844,1.4643773909617706,0
-1.3456648338110606,-0.03796263308578218,1.230874513154735,0.42258796138498095,1.5322974849918807,0
-1.1338906253518313,0.8379354570365307,-1.6431888111541673,0.768828164182036,-0.8336241252841264,0
-1.370085159458374,-0.3704598539090155,-0.18452535765584954,0.272826674318937,2.370541664545275,0
-1.041849105036455,0.023287843932458085,-1.876552706041874,0.3521730984499347,1.0576760656314912,0
-0.6146000380245674,0.631813319212876,-0.26451484131061076,0.5010042432689366,-0.8857039416185574,0
-0.4463980032494711,0.5827601812415373,0.0005279588565972928,0.4226574502292354,-0.9458326583932422,0
-1.0411025087047472,0.8716272016640148,0.2658782296520485,0.7544327543661171,-1.0151792135118871,0
-0.9604555746521326,0.019605489149089383,1.5781180575621845,0.323775962541351,0.9795964498067011,0
-0.03333659961008362,0.3097777101994313,-0.43676423723821745,0.1578926267882051,-0.7209645154338422,0
-0.8219286979264323,0.7407654477794345,-0.10322175293249623,0.6205816860479064,-0.9300204987578736,0
-0.26328859627829215,-0.08414626457765671,0.8902475008365087,0.046282240836021046,0.487188662287973,0
-0.5307371593381748,0.5770140367501033,-0.29396694766418224,0.4475455906151212,-0.8415728786838552,0
0.9720723015337207,-0.24713974403617797,0.8691560643892732,-0.43553570514120765,-0.4362747510814894,1
-0.4069217932065444,-0.14032010808087012,-0.1344967844017327,0.0666585455680049,0.7780493402488564,0
-1.1216761941336244,0.6659416576186394,0.8539759765522237,0.6832245112817019,-0.42659859983889614,0
-0.8709609446138056,-0.10888968915157743,-0.5923559556520536,0.23350750974309198,1.1977038971988485,0
1.1686485415245338,0.01932787817462267,2.3638724946193608,-0.3734704686100941,-1.2974126961171988,1
-1.6956463572022686,0.36973921490636297,2.98525900260341,0.7306181852813928,0.9108972021046016,0
-1.1282952479165813,0.22501106219633477,1.7586204841951334,0.47618727419268836,0.6574489615043173,0
-1.0051681009845643,0.8398948584493635,-0.35976864578908574,0.7276112868668643,-0.9761155757729613,0
-1.048346906991923,0.23572931191042004,0.6683404887180808,0.45509585261287766,0.5457421224256729,0
-0.07661433677548657,0.3316434652952923,-2.1533429198712444,0.1824371458833416,-0.7280733587898363,0
-1.4313109143200164,0.20497469035212534,0.7579218499236196,0.5658946731128739,1.0305496305202582,0
-0.9583403634111494,-0.04623723780639849,-2.7475048427252347,0.2918435775647045,1.1381535308819328,0
-3.1503248055942588,2.02670442235852,-2.6042138566271342,1.9930770539598126,-1.5800206750222312,0
-0.7387311947168888,0.5411973786770694,-0.39247110606087293,0.49865371981609485,-0.5315819637864339,0
-0.5631786828551517,-0.2849230989020547,-0.18689615816198485,0.04921192105604666,1.2984015865343919,0
-2.111879848850791,1.4799882388669103,-0.573601772896901,1.3936721103744465,-1.355588898518359,0
-1.0247116694844207,-0.18585845705702098,0.3278795241593574,0.2473301271112054,1.5501794730317044,0
-0.054035163760081883,-0.6919224921172203,-0.6355578414044034,-0.310598093530844,1.7478167521277448,0
1.6794108423746419,-1.1669767004821137,-0.3871306497895146,-1.1035605789700205,1.0537123338454109,1
0.9239000327237596,0.15918792791563502,-0.20931381957936157,-0.22697634904562947,-1.377190146941394,1
-2.759929159137869,1.8310768919329674,-0.5132135664715852,1.7724354071887019,-1.5198433279278174,0
-1.4036870390425629,-0.8165651927901464,-0.8953463223630241,0.0721689827443871,3.4960943291669007,0
-1.054678669130845,0.8285421594063962,0.5345056484805503,0.7384357020338569,-0.895421027050532,0
-1.4887473518959222,0.42175223820136487,-0.4911537471421047,0.6875531394399688,0.5625183485766398,0
2.3418848371002996,-1.0344614322853818,-1.3386057997232488,-1.2575955336307494,0.021339862667873577,1
-1.1064475368146276,0.24652056543788414,0.6686548047579066,0.4792392859339414,0.5815399215749062,1
-0.45206243872520246,-0.7451270215993681,0.38680852068920263,-0.20551884376336202,2.303572317756946,0
-0.7680893211834914,-0.41384386588988836,1.0715431522348857,0.055136192381315674,1.8324993603777489,0
-0.38232874141229045,0.5055528389994582,0.5514762752395233,0.36504790075846116,-0.8257952868692626,0
-0.7061166482076024,0.6513128613530821,-0.6475418056351592,0.5402205360056824,-0.8354280407157579,0
-0.5487842680382258,0.5800188495481378,1.0971527117536957,0.45488027123251545,-0.8296055340185168,0
2.2304912983992695,-0.040533157029975175,-0.2789629303318085,-0.7495424810365645,-2.2871482146382,1
0.8873852174650597,-0.8239420555586214,-0.09363618873917084,-0.681477638556377,1.0631536450023034,1
-1.8655534753132348,0.15792640995406582,1.0450884740847535,0.6857524917569948,1.6100112773413118,0
-1.2319499957412117,0.23233093858751624,-0.1590452104000513,0.5135990768022849,0.7504587372653623,0
-0.6845494759333757,0.12953470960308416,1.5730197252148563,0.28559549076020263,0.4159352556993925,0
-0.31807800211105774,0.4016516613403463,0.17682087213939798,0.2947137425204692,-0.6407527515721062,0
-0.1762888078364515,0.4006817221349499,-0.5466800845872654,0.24782869653870532,-0.7900678793901452,0
-0.9869389801249787,-0.048642934759070444,0.9553005582377528,0.3000659730765081,1.174623829803211,0
0.23144193715187011,-0.20141611406336957,1.32579664754219,-0.1713432243413902,0.24436243836809668,1
-0.8234067531806701,-0.34714719358406093,0.6220699903060487,0.10489329851547519,1.7287715568502398,0
-1.4136062056917957,0.9959747342010041,-0.6163614080394775,0.9353965969174344,-0.9203967684011801,0
0.19000424293775575,0.1525223868516734,-1.6009039784765156,0.010154457605838219,-0.5757977250214588,0
0.37526452122897824,0.1272104450757617,-1.148794035158656,-0.06251329675254266,-0.7121626508167435,0
-0.8119873276525049,0.7127095661043157,-0.32789471651291785,0.6040152392823288,-0.872129559996768,0
-2.0175645965599127,1.3828366645131336,-0.17585440443207118,1.3166966055042062,-1.2191947867205628,0
0.6344438984532108,0.03401260567529085,-0.8671302157109003,-0.19159298640765293,-0.7617949228514992,0
-2.007050585031097,1.4695584037498945,0.8903831635197862,1.3544001910951318,-1.4422591267434806,0
-1.2574740009882792,-0.2664946176601284,-1.1119670257741636,0.28528281706597325,1.9961381660578996,0
-0.9707126411801372,0.8089209434877755,1.9956674897839644,0.7016339036650473,-0.9373222292761327,0
-1.917685812924665,1.4461301497755692,2.0895387216947734,1.3140244353419221,-1.4806371982631976,0
-2.7729944286945525,1.7890491072887,-0.13427916218630415,1.7567727058546097,-1.4032140220997635,0
0.25161795502522777,0.1997959205554709,-1.2207124259141586,0.012410253695871315,-0.7571761736279676,0
-1.4439442270316838,0.16083959718235186,1.2289805024890619,0.5490907036426356,1.1518639051902262,0
-4.543441462057407,2.7721936082126337,-0.01208894784605456,2.802919256241618,-1.9105295703059595,0
-1.8256463596674741,-0.03005577006867588,1.341475915530881,0.5834957890923341,2.0264629258709395,0
-0.4363551854855485,-0.22109590642869753,-1.5171736966716791,0.03797069247733076,1.0068305072350106,0
-1.1801182205256275,0.9348471996674931,0.15175799224874037,0.8299449396862423,-1.0208759862462062,0
-2.081071859289202,1.4411844206669135,0.8297324178791745,1.3651740025146057,-1.2937691118431518,0
-1.0340172078912282,-0.6503218891002457,-0.9254246260595873,0.030007085318000004,2.694579612040401,0
-0.5869700123450626,0.5780426716591822,-0.9539394193966448,0.46644548970626887,-0.7839281478609479,0
-1.3836289967607778,0.9446843657051724,-0.4430440211284823,0.9012461209881499,-0.8271900056374717,0
0.06335163695010881,0.1933801237416351,1.1173988159024608,0.07100866961486427,-0.5401008850832462,0
2.2151740189700346,0.23810999735689053,0.6929186230316111,-0.6123219078644975,-2.9513438575181943,1
-1.278715331086755,1.0415356652838519,0.6031874310823431,0.9128473023716409,-1.175983141759193,0
-1.078967786897164,0.4574328345789691,-0.09546424708907303,0.5703115095608837,0.036992292215241696,0
-0.8769868709979454,-0.2801986566931376,-1.1300693390403578,0.15420107040183023,1.6225700221710002,0
-0.13570934077138297,0.37489520976681123,0.8508979621679722,0.22230740221561335,-0.7704960698569052,0
-0.5745198843592463,0.6086003113532168,0.5006657213812097,0.4768674629785803,-0.871883720711281,0
0.468923840873545,0.03260807508305971,0.5646059258936003,-0.13806453653990136,-0.5812932257046802,0
-1.1710337216518178,0.33570408821263625,-0.08059974929676088,0.5427003201289611,0.43280390009033465,0
1.5933583347537281,-0.5868839656093552,0.03279699541158651,-0.8001536339108424,-0.27109793399477056,0
-0.6947894496050705,0.6589844902835789,-0.13944627568099954,0.5401516565574115,-0.8662835692355215,0
-0.7580067863061685,0.09613555118781314,-0.7699960661974573,0.2938003975049805,0.5760958674358209,0
-1.216082692020034,0.969347064969228,0.1600182258527877,0.8580893325591087,-1.066667094728789,0
1.0666990578505962,-0.3392717398125065,0.6793732829565033,-0.5102316079001579,-0.31247413003049396,0
-1.0586848392313222,-0.561060469005279,0.4794415180860639,0.08043488137761956,2.50294899098555,0
0.8178466379900913,-0.1756191299598964,-1.6076610271180587,-0.3511051325685816,-0.44597425458052364,0
-0.1383025666421721,-0.5582372936537118,-0.19469729611668168,-0.2195786847255945,1.5114407378000942,0
-0.6064612441290552,0.7041623264797183,0.2502002062516945,0.5326662228373107,-1.0711221160424511,0
-1.5900074025871742,0.18726625350959236,1.090980425185967,0.6094533679867509,1.2435736187710686,0
-0.25171859621292303,0.4378728615953136,0.20965941527462578,0.29017179249733926,-0.8002129159765416,0
-0.04918799331004853,0.07668757640233159,0.33417641724489744,0.05249049172255699,-0.13468763372920378,1
-1.115403202503533,0.16397727820226432,-0.19050310599781134,0.4430079775668911,0.7927313555627493,0
-0.9509918782436594,0.15470298906997976,-0.46580556911816284,0.3847758653609694,0.6394986288784439,0
0.06647515848329055,0.04091466642926373,0.1998104337187135,-0.0023529823396432267,-0.17104771805273833,1
0.8433695093624851,-0.1615432246928348,0.39241596717876703,-0.35278340154898435,-0.5076584767190596,0
0.6477832978775611,0.7543754518516461,-0.5495571359085801,0.14582362459398468,-2.535541041091896,1
-1.0939316474730107,0.9314206423515521,-0.4367197360405955,0.800099823962776,-1.1047079168408083,0
-0.4795534580991122,0.22676023395427303,-0.5647740041709423,0.2646051015572677,-0.04083868544248337,0
-1.899653288682118,1.3811403646270959,0.6955377575657775,1.2772850657726051,-1.3411915444864517,0
-1.1194194037687266,0.3506051385185117,0.9681846605328611,0.5328706468083132,0.34119199142976475,1
-1.5719934324421112,1.1583432282338046,-1.496529255090079,1.0642935491798449,-1.1475389165466874,0
-1.8327674880457028,0.11616140969989641,0.17521141890851205,0.6552017787031054,1.676947672663707,0
-0.9805954084512357,0.18622613892572962,2.088442772869925,0.40942521256737996,0.5941732545005254,0
-0.9460259180291346,-0.4167051885889812,-2.529560077694303,0.11203889430301339,2.029842299340718,0
-2.326738601553692,1.604881360063667,-1.2995812369275976,1.5232784507805177,-1.4307855060953565,0
-1.2103046383610165,-0.08775830263662965,0.9218015019772522,0.35464199410665737,1.5091161528260724,0
-0.14555595292141377,0.3451534115344756,-1.252393444413119,0.21142006669177354,-0.6873183844884341,0
-1.3817241051742943,0.27762666802002167,0.8691545924968965,0.5841294241468201,0.8000509209909388,0
-0.813498338909751,0.02517320836039111,-0.23052462518025083,0.27830065330042475,0.8087844842195568,0
-0.9258860732541111,-0.04544436867607027,1.4033699701251907,0.28159352699378704,1.1014977924697456,0
0.27009851469374935,0.12090951426896006,-0.4070363129267805,-0.031069219866376646,-0.5842675265498494,0
-0.8789985022011263,0.4577322069425829,1.0964692338108837,0.504979283300406,-0.17766339601143555,0
-0.03100730842597943,0.320887209895936,-0.5240883979345925,0.1624009930303796,-0.7505911520186774,0
-0.47796871243665073,0.5744681954403104,-0.7584953347000695,0.42906015741188935,-0.8918056793947319,0
0.3834070857675771,-0.236775478043636,-1.8206033005485172,-0.2378765454282315,0.16815688158741204,0
-0.8561067395854534,-0.4156964876788563,-1.3776175007542373,0.08307600081135075,1.9311842233411438,0
-2.1494709706326964,1.4527689580198204,-0.07595102364252276,1.3930657637164443,-1.248891718662567,0
0.7048517946407835,-0.158376071458515,-0.7666565877833479,-0.3059270158973913,-0.3672097975303532,1
-1.093262105227425,0.9664041159854871,0.41486550036191044,0.8164789021559502,-1.1908708113019588,0
0.4125102519043715,0.038342948029341406,-1.5642416117110514,-0.11687253325184793,-0.5349500641235907,0
-0.9902196850450771,-0.2985669418119233,-1.3122191934314063,0.18256090307956618,1.788569247529785,0
-0.7716837582725288,0.7403059575514539,-1.423957152450145,0.6039123963048258,-0.9826495673138833,0
-1.4963622975156636,0.23045280000254242,1.5541604207147741,0.599282276698612,1.0379108198670608,0
-2.510282567290737,1.7267854979171209,0.15519068385897913,1.6412134963406995,-1.5321817069279737,0
1.3118662187687984,-1.020150786162635,-0.5703513664136806,-0.9135553243089864,1.0882865067804395,1
-0.12798686843837426,-0.019580822332298062,-0.6373077470287948,0.03261532718632565,0.18474452066614144,0
-2.347320306959375,1.6540728535946392,-1.0039573720814985,1.553356801010034,-1.5289169816388513,0
-1.060016986006763,-0.06468348904981075,-0.3020454994898642,0.31638267143367615,1.291980527776142,0
-0.8190832829898724,0.40144991791288026,-0.062004009366031745,0.45865798299756516,-0.10429122410943203,0
-3.740403705382816,2.3877071407871377,0.26348721533105957,2.357563424473469,-1.8305060378452338,0
-1.1618729429815076,0.08362396689079576,1.2179591523055584,0.4200986468808612,1.0387058623308092,0
-1.6005460098069955,0.5584478643540624,0.38961417737090387,0.7890152074510023,0.3482419779617203,0
-0.6373292861396234,-0.0011836990282661497,-0.513196364513396,0.20811376707949475,0.684697543675663,0
-0.16128878381921352,0.342999676795247,-1.0021874557814727,0.2155494720829272,-0.665227145810336,0
0.7658882838686663,-0.12143364453782632,-0.9161919154812425,-0.3083839338619948,-0.5227371622982303,0
-2.8190076347070097,1.907898168773491,0.8389405004696122,1.8282276922895773,-1.644276816938603,0
-1.0537227255320345,-0.0031946194095695546,-0.6578345538521371,0.34349587721480346,1.1350613393027644,0
-0.2103418652372505,0.4204756421212164,-0.42924442029866183,0.26836985068839164,-0.8019847349978485,0
-1.2779671587464092,0.46844079104146996,0.4547409121411344,0.6406910541645592,0.22299239390394243,0
